device_id,timestamp,value_1,value_2
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.5,75.0
1,786132416.0,27.0,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,27.0,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,27.0,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.200000762939453,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,27.0,75.0
1,786132416.0,26.200000762939453,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.100000381469727,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.200000762939453,75.0
1,786132416.0,26.100000381469727,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,27.0,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.0,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,25.899999618530273,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,27.100000381469727,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,27.0,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.200000762939453,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,27.700000762939453,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.100000381469727,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,25.899999618530273,75.0
1,786132416.0,27.0,75.0
1,786132416.0,25.899999618530273,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,27.0,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.200000762939453,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.200000762939453,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.200000762939453,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,27.0,75.0
1,786132416.0,26.5,75.0
1,786132416.0,27.0,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.100000381469727,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,27.0,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.200000762939453,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.200000762939453,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.700000762939453,78.0
1,786132416.0,26.299999237060547,80.0
1,786132416.0,26.700000762939453,86.0
1,786132416.0,26.700000762939453,91.0
1,786132416.0,26.5,95.0
1,786132416.0,26.899999618530273,91.0
1,786132416.0,26.5,91.0
1,786132416.0,26.700000762939453,91.0
1,786132416.0,26.399999618530273,90.0
1,786132416.0,26.100000381469727,87.0
1,786132416.0,26.5,85.0
1,786132416.0,26.200000762939453,86.0
1,786132416.0,26.700000762939453,88.0
1,786132416.0,26.899999618530273,89.0
1,786132416.0,26.600000381469727,85.0
1,786132416.0,26.299999237060547,80.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.200000762939453,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,27.0,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,27.399999618530273,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.799999237060547,78.0
1,786132416.0,26.299999237060547,79.0
1,786132416.0,26.799999237060547,79.0
1,786132416.0,27.0,79.0
1,786132416.0,26.200000762939453,85.0
1,786132416.0,26.600000381469727,85.0
1,786132416.0,26.5,86.0
1,786132416.0,26.700000762939453,88.0
1,786132416.0,26.200000762939453,86.0
1,786132416.0,26.600000381469727,85.0
1,786132416.0,27.0,87.0
1,786132416.0,27.0,90.0
1,786132416.0,26.200000762939453,92.0
1,786132416.0,26.299999237060547,94.0
1,786132416.0,26.5,91.0
1,786132416.0,26.200000762939453,91.0
1,786132416.0,26.299999237060547,89.0
1,786132416.0,26.299999237060547,89.0
1,786132416.0,26.299999237060547,90.0
1,786132416.0,26.600000381469727,87.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,27.0,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,27.0,75.0
1,786132416.0,26.5,78.0
1,786132416.0,26.5,77.0
1,786132416.0,26.5,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.5,86.0
1,786132416.0,26.700000762939453,79.0
1,786132416.0,26.399999618530273,92.0
1,786132416.0,27.0,85.0
1,786132416.0,26.100000381469727,75.0
1,786132416.0,26.5,82.0
1,786132416.0,26.299999237060547,93.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.799999237060547,86.0
1,786132416.0,26.299999237060547,123.0
1,786132416.0,26.700000762939453,79.0
1,786132416.0,26.700000762939453,90.0
1,786132416.0,26.399999618530273,119.0
1,786132416.0,26.200000762939453,88.0
1,786132416.0,26.0,91.0
1,786132416.0,26.799999237060547,107.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.5,88.0
1,786132416.0,26.700000762939453,98.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,27.100000381469727,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,27.0,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.600000381469727,99.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.0,75.0
1,786132416.0,26.5,88.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.200000762939453,78.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.899999618530273,96.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.899999618530273,94.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.5,104.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.5,75.0
1,786132416.0,27.0,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,27.0,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,27.0,188.0
1,786132416.0,27.0,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,26.799999237060547,75.0
1,786132416.0,27.100000381469727,144.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.5,75.0
1,786132416.0,26.200000762939453,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.700000762939453,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,26.600000381469727,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.299999237060547,75.0
1,786132416.0,26.399999618530273,75.0
1,786132416.0,27.0,75.0
1,786132416.0,27.0,75.0
1,786132416.0,26.899999618530273,75.0
1,786132416.0,26.700000762939453,75.0
